Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81399,81399,61399,IR1 scenario 1363,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81400,81400,61400,IR1 scenario 1364,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81401,81401,61401,IR1 scenario 1365,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81402,81402,61402,IR1 scenario 1366,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81403,81403,61403,IR1 scenario 1367,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81404,81404,61404,IR1 scenario 1368,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81405,81405,61405,IR1 scenario 1369,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81406,81406,61406,IR1 scenario 1370,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81407,81407,61407,IR1 scenario 1371,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81408,81408,61408,IR1 scenario 1372,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81409,81409,61409,IR1 scenario 1373,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81410,81410,61410,IR1 scenario 1374,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81411,81411,61411,IR1 scenario 1375,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81412,81412,61412,IR1 scenario 1376,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81413,81413,61413,IR1 scenario 1377,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81414,81414,61414,IR1 scenario 1378,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81415,81415,61415,IR1 scenario 1379,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81416,81416,61416,IR1 scenario 1380,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81417,81417,61417,IR1 scenario 1381,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81418,81418,61418,IR1 scenario 1382,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81419,81419,61419,IR1 scenario 1383,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81420,81420,61420,IR1 scenario 1384,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81421,81421,61421,IR1 scenario 1385,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81422,81422,61422,IR1 scenario 1386,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81423,81423,61423,IR1 scenario 1387,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81424,81424,61424,IR1 scenario 1388,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81425,81425,61425,IR1 scenario 1389,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81426,81426,61426,IR1 scenario 1390,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81427,81427,61427,IR1 scenario 1391,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81428,81428,61428,IR1 scenario 1392,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81429,81429,61429,IR1 scenario 1393,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81430,81430,61430,IR1 scenario 1394,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81431,81431,61431,IR1 scenario 1395,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81432,81432,61432,IR1 scenario 1396,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81433,81433,61433,IR1 scenario 1397,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81434,81434,61434,IR1 scenario 1398,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81435,81435,61435,IR1 scenario 1399,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81436,81436,61436,IR1 scenario 1400,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1034,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81437,81437,61437,IR1 scenario 1401,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81438,81438,61438,IR1 scenario 1402,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81439,81439,61439,IR1 scenario 1403,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81440,81440,61440,IR1 scenario 1404,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81441,81441,61441,IR1 scenario 1405,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81442,81442,61442,IR1 scenario 1406,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81443,81443,61443,IR1 scenario 1407,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81444,81444,61444,IR1 scenario 1408,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81445,81445,61445,IR1 scenario 1409,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81446,81446,61446,IR1 scenario 1410,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81447,81447,61447,IR1 scenario 1411,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81448,81448,61448,IR1 scenario 1412,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81449,81449,61449,IR1 scenario 1413,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81450,81450,61450,IR1 scenario 1414,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81451,81451,61451,IR1 scenario 1415,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81452,81452,61452,IR1 scenario 1416,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81453,81453,61453,IR1 scenario 1417,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81454,81454,61454,IR1 scenario 1418,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81455,81455,61455,IR1 scenario 1419,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81456,81456,61456,IR1 scenario 1420,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81457,81457,61457,IR1 scenario 1421,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81458,81458,61458,IR1 scenario 1422,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81459,81459,61459,IR1 scenario 1423,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81460,81460,61460,IR1 scenario 1424,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81461,81461,61461,IR1 scenario 1425,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81462,81462,61462,IR1 scenario 1426,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81463,81463,61463,IR1 scenario 1427,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81464,81464,61464,IR1 scenario 1428,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81465,81465,61465,IR1 scenario 1429,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81466,81466,61466,IR1 scenario 1430,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81467,81467,61467,IR1 scenario 1431,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81468,81468,61468,IR1 scenario 1432,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81469,81469,61469,IR1 scenario 1433,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81470,81470,61470,IR1 scenario 1434,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81471,81471,61471,IR1 scenario 1435,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81472,81472,61472,IR1 scenario 1436,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81473,81473,61473,IR1 scenario 1437,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81474,81474,61474,IR1 scenario 1438,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81475,81475,61475,IR1 scenario 1439,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81476,81476,61476,IR1 scenario 1440,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1035,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81477,81477,61477,IR1 scenario 1441,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81478,81478,61478,IR1 scenario 1442,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81479,81479,61479,IR1 scenario 1443,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81480,81480,61480,IR1 scenario 1444,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81481,81481,61481,IR1 scenario 1445,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81482,81482,61482,IR1 scenario 1446,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81483,81483,61483,IR1 scenario 1447,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81484,81484,61484,IR1 scenario 1448,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81485,81485,61485,IR1 scenario 1449,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81486,81486,61486,IR1 scenario 1450,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81487,81487,61487,IR1 scenario 1451,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81488,81488,61488,IR1 scenario 1452,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81489,81489,61489,IR1 scenario 1453,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81490,81490,61490,IR1 scenario 1454,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81491,81491,61491,IR1 scenario 1455,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81492,81492,61492,IR1 scenario 1456,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81493,81493,61493,IR1 scenario 1457,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81494,81494,61494,IR1 scenario 1458,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81495,81495,61495,IR1 scenario 1459,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81496,81496,61496,IR1 scenario 1460,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81497,81497,61497,IR1 scenario 1461,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81498,81498,61498,IR1 scenario 1462,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81499,81499,61499,IR1 scenario 1463,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81500,81500,61500,IR1 scenario 1464,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81501,81501,61501,IR1 scenario 1465,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81502,81502,61502,IR1 scenario 1466,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81503,81503,61503,IR1 scenario 1467,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81504,81504,61504,IR1 scenario 1468,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81505,81505,61505,IR1 scenario 1469,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81506,81506,61506,IR1 scenario 1470,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81507,81507,61507,IR1 scenario 1471,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81508,81508,61508,IR1 scenario 1472,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81509,81509,61509,IR1 scenario 1473,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81510,81510,61510,IR1 scenario 1474,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81511,81511,61511,IR1 scenario 1475,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81512,81512,61512,IR1 scenario 1476,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81513,81513,61513,IR1 scenario 1477,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81514,81514,61514,IR1 scenario 1478,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81515,81515,61515,IR1 scenario 1479,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81516,81516,61516,IR1 scenario 1480,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1036,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81517,81517,61517,IR1 scenario 1481,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81518,81518,61518,IR1 scenario 1482,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81519,81519,61519,IR1 scenario 1483,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81520,81520,61520,IR1 scenario 1484,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81521,81521,61521,IR1 scenario 1485,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81522,81522,61522,IR1 scenario 1486,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81523,81523,61523,IR1 scenario 1487,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81524,81524,61524,IR1 scenario 1488,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81525,81525,61525,IR1 scenario 1489,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81526,81526,61526,IR1 scenario 1490,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81527,81527,61527,IR1 scenario 1491,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81528,81528,61528,IR1 scenario 1492,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81529,81529,61529,IR1 scenario 1493,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81530,81530,61530,IR1 scenario 1494,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81531,81531,61531,IR1 scenario 1495,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81532,81532,61532,IR1 scenario 1496,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81533,81533,61533,IR1 scenario 1497,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81534,81534,61534,IR1 scenario 1498,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81535,81535,61535,IR1 scenario 1499,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81536,81536,61536,IR1 scenario 1500,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81537,81537,61537,IR1 scenario 1501,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81538,81538,61538,IR1 scenario 1502,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81539,81539,61539,IR1 scenario 1503,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81540,81540,61540,IR1 scenario 1504,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81541,81541,61541,IR1 scenario 1505,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81542,81542,61542,IR1 scenario 1506,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81543,81543,61543,IR1 scenario 1507,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81544,81544,61544,IR1 scenario 1508,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81545,81545,61545,IR1 scenario 1509,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81546,81546,61546,IR1 scenario 1510,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81547,81547,61547,IR1 scenario 1511,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-81548,81548,61548,IR1 scenario 1512,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1037,Requirement,
